XCen,YCen,Depth
427688.086,566146.535,0.005
427688.086,566151.535,0.004
427688.086,566156.535,0.005
427688.086,566161.535,0.006
427688.086,566166.535,0.01
427688.086,566171.535,0.004
427688.086,566176.535,0.004
427688.086,566181.535,0.004
427688.086,566186.535,0.004
427688.086,566191.535,0.005
427688.086,566196.535,0.005
427688.086,566201.535,0.005
427688.086,566206.535,0.005
427688.086,566211.535,0.006
427688.086,566216.535,0.007
427688.086,566221.535,0.005
427688.086,566226.535,0.01
427688.086,566231.535,0.014
427688.086,566236.535,0.013
427688.086,566241.535,0.001
427688.086,566246.535,0.002
427688.086,566251.535,0.003
427688.086,566256.535,0.022
427688.086,566261.535,0.022
427688.086,566266.535,0.023
427688.086,566281.535,0.146
427688.086,566286.535,0.105
427688.086,566291.535,0.063
427688.086,566296.535,0.021
427688.086,566316.535,0.099
427688.086,566351.535,0.066
427688.086,566366.535,0.052
427688.086,566371.535,0.033
427688.086,566376.535,0.02
427688.086,566381.535,0.016
427688.086,566386.535,0.012
427688.086,566391.535,0.002
427688.086,566406.535,0.005
427688.086,566411.535,0.003
427688.086,566416.535,0.003
427688.086,566421.535,0.002
427688.086,566441.535,0.036
427688.086,566446.535,0.022
427688.086,566451.535,0.017
427688.086,566456.535,0.011
427688.086,566461.535,0.011
427688.086,566476.535,0.002
427688.086,566481.535,0.002
427688.086,566486.535,0.001
427688.086,566491.535,0.005
427688.086,566506.535,0.002
427688.086,566511.535,0.003
427688.086,566516.535,0.004
427688.086,566521.535,0.004
427688.086,566526.535,0.008
427688.086,566536.535,0.072
427688.086,566541.535,0.003
427688.086,566546.535,0.003
427688.086,566551.535,0.004
427688.086,566556.535,0.005
427688.086,566561.535,0.006
427688.086,566566.535,0.006
427688.086,566571.535,0.007
427688.086,566576.535,0.006
427688.086,566581.535,0.009
427688.086,566586.535,0.03
427688.086,566591.535,0.057
427688.086,566596.535,0.044
427688.086,566601.535,0.043
427688.086,566606.535,0.075
427688.086,566611.535,0.121
427688.086,566616.535,0.071
427688.086,566621.535,0.029
427688.086,566626.535,0.026
427688.086,566631.535,0.022
427688.086,566636.535,0.012
427688.086,566641.535,0.003
427688.086,566661.535,0.02
427688.086,566666.535,0.005
427688.086,566671.535,0.004
427688.086,566676.535,0.003
427688.086,566681.535,0.002
427688.086,566686.535,0.003
427688.086,566691.535,0.004
427688.086,566696.535,0.005
427688.086,566701.535,0.006
427688.086,566706.535,0.013
427688.086,566711.535,0.024
427688.086,566716.535,0.023
427688.086,566721.535,0.001
427688.086,566726.535,0.116
427688.086,566731.535,0.026
427688.086,566736.535,0.002
427688.086,566751.535,0.177
427688.086,566756.535,0.009
427688.086,566761.535,0.003
427688.086,566766.535,0.002
427688.086,566781.535,0.032
427688.086,566786.535,0.106
427688.086,566791.535,0.2
427688.086,566796.535,0.021
427688.086,566801.535,0.018
427688.086,566821.535,0.006
427688.086,566826.535,0.005
427688.086,566831.535,0.007
427688.086,566836.535,0.007
427688.086,566841.535,0.008
427688.086,566846.535,0.008
427688.086,566851.535,0.008
427688.086,566856.535,0.008
427688.086,566861.535,0.007
427688.086,566866.535,0.005
427688.086,566871.535,0.003
427688.086,566891.535,0.003
427688.086,566896.535,0.002
427688.086,566901.535,0.003
427688.086,566906.535,0.003
427688.086,566911.535,0.004
427688.086,566916.535,0.004
427688.086,566921.535,0.005
427688.086,566926.535,0.005
427688.086,566931.535,0.007
427688.086,566936.535,0.007
427688.086,566941.535,0.021
427688.086,566946.535,0.042
427688.086,566951.535,0.003
427688.086,566956.535,0.003
427688.086,566961.535,0.002
427688.086,566966.535,0.001
427688.086,566971.535,0.002
427688.086,566976.535,0.002
427688.086,566981.535,0.002
427688.086,566986.535,0.003
427688.086,567001.535,0.115
427688.086,567006.535,0.084
427688.086,567011.535,0.055
427688.086,567016.535,0.033
427688.086,567021.535,0.011
427688.086,567026.535,0.003
427688.086,567031.535,0.003
427688.086,567036.535,0.003
427688.086,567041.535,0.003
427688.086,567046.535,0.003
427688.086,567051.535,0.003
427688.086,567056.535,0.003
427688.086,567061.535,0.003
427688.086,567066.535,0.004
427688.086,567071.535,0.003
427688.086,567076.535,0.003
427688.086,567081.535,0.004
427688.086,567086.535,0.005
427688.086,567091.535,0.007
427688.086,567096.535,0.008
427688.086,567101.535,0.016
427693.086,565936.535,0.001
427693.086,565941.535,0.008
427693.086,565946.535,0.035
427693.086,565951.535,0.08
427693.086,565956.535,0.123
427693.086,565981.535,0.202
427693.086,565986.535,0.185
427693.086,565991.535,0.167
427693.086,565996.535,0.152
427693.086,566001.535,0.147
427693.086,566006.535,0.153
427693.086,566011.535,0.167
427693.086,566016.535,0.171
427693.086,566021.535,0.003
427693.086,566036.535,0.002
427693.086,566041.535,0.001
427693.086,566046.535,0.002
427693.086,566051.535,0.002
427693.086,566056.535,0.002
427693.086,566081.535,0.003
427693.086,566086.535,0.011
427693.086,566091.535,0.004
427693.086,566096.535,0.004
427693.086,566101.535,0.002
427693.086,566106.535,0.002
427693.086,566111.535,0.014
427693.086,566116.535,0.013
427693.086,566121.535,0.008
427693.086,566126.535,0.007
427693.086,566131.535,0.007
427693.086,566136.535,0.006
427693.086,566141.535,0.006
427693.086,566146.535,0.005
427693.086,566151.535,0.005
427693.086,566156.535,0.006
427693.086,566161.535,0.007
427693.086,566166.535,0.008
427693.086,566171.535,0.005
427693.086,566176.535,0.005
427693.086,566181.535,0.005
427693.086,566186.535,0.005
427693.086,566191.535,0.005
427693.086,566196.535,0.006
427693.086,566201.535,0.006
427693.086,566206.535,0.007
427693.086,566211.535,0.007
427693.086,566216.535,0.008
427693.086,566221.535,0.008
427693.086,566226.535,0.01
427693.086,566231.535,0.01
427693.086,566236.535,0.012
427693.086,566241.535,0.002
427693.086,566246.535,0.002
427693.086,566251.535,0.003
427693.086,566256.535,0.025
427693.086,566261.535,0.018
427693.086,566281.535,0.155
427693.086,566286.535,0.103
427693.086,566291.535,0.063
427693.086,566296.535,0.024
427693.086,566301.535,0.002
427693.086,566311.535,0.007
427693.086,566316.535,0.071
427693.086,566321.535,0.044
427693.086,566331.535,0.003
427693.086,566336.535,0.002
427693.086,566346.535,0.038
427693.086,566351.535,0.048
427693.086,566366.535,0.055
427693.086,566371.535,0.032
427693.086,566376.535,0.017
427693.086,566381.535,0.013
427693.086,566386.535,0.008
427693.086,566406.535,0.007
427693.086,566411.535,0.004
427693.086,566416.535,0.003
427693.086,566421.535,0.003
427693.086,566426.535,0.002
427693.086,566436.535,0.026
427693.086,566441.535,0.029
427693.086,566446.535,0.02
427693.086,566451.535,0.013
427693.086,566456.535,0.009
427693.086,566461.535,0.003
427693.086,566466.535,0.005
427693.086,566471.535,0.005
427693.086,566476.535,0.003
427693.086,566481.535,0.002
427693.086,566486.535,0.002
427693.086,566491.535,0.004
427693.086,566496.535,0.005
427693.086,566506.535,0.002
427693.086,566511.535,0.004
427693.086,566516.535,0.004
427693.086,566521.535,0.005
427693.086,566526.535,0.01
427693.086,566541.535,0.003
427693.086,566546.535,0.003
427693.086,566551.535,0.004
427693.086,566556.535,0.008
427693.086,566576.535,0.004
427693.086,566581.535,0.006
427693.086,566586.535,0.028
427693.086,566591.535,0.065
427693.086,566606.535,0.059
427693.086,566611.535,0.114
427693.086,566616.535,0.066
427693.086,566636.535,0.013
427693.086,566641.535,0.003
427693.086,566646.535,0.002
427693.086,566661.535,0.022
427693.086,566666.535,0.005
427693.086,566671.535,0.004
427693.086,566676.535,0.003
427693.086,566681.535,0.002
427693.086,566686.535,0.003
427693.086,566691.535,0.004
427693.086,566696.535,0.005
427693.086,566701.535,0.006
427693.086,566706.535,0.011
427693.086,566711.535,0.019
427693.086,566716.535,0.03
427693.086,566721.535,0.001
427693.086,566726.535,0.089
427693.086,566731.535,0.098
427693.086,566736.535,0.023
427693.086,566741.535,0.023
427693.086,566746.535,0.023
427693.086,566751.535,0.026
427693.086,566756.535,0.003
427693.086,566761.535,0.002
427693.086,566766.535,0.003
427693.086,566771.535,0.002
427693.086,566781.535,0.093
427693.086,566786.535,0.172
427693.086,566791.535,0.264
427693.086,566796.535,0.124
427693.086,566801.535,0.013
427693.086,566816.535,0.217
427693.086,566821.535,0.007
427693.086,566826.535,0.007
427693.086,566831.535,0.008
427693.086,566836.535,0.009
427693.086,566841.535,0.01
427693.086,566846.535,0.011
427693.086,566851.535,0.013
427693.086,566856.535,0.009
427693.086,566881.535,0.004
427693.086,566886.535,0.003
427693.086,566891.535,0.004
427693.086,566896.535,0.003
427693.086,566901.535,0.002
427693.086,566906.535,0.003
427693.086,566911.535,0.004
427693.086,566916.535,0.007
427693.086,566921.535,0.009
427693.086,566926.535,0.012
427693.086,566936.535,0.008
427693.086,566941.535,0.029
427693.086,566946.535,0.062
427693.086,566951.535,0.035
427693.086,566956.535,0.004
427693.086,566961.535,0.003
427693.086,566966.535,0.002
427693.086,566981.535,0.052
427693.086,566996.535,0.019
427693.086,567001.535,0.02
427693.086,567006.535,0.003
427693.086,567011.535,0.002
427693.086,567016.535,0.002
427693.086,567021.535,0.002
427693.086,567026.535,0.002
427693.086,567031.535,0.002
427693.086,567036.535,0.002
427693.086,567041.535,0.002
427693.086,567046.535,0.002
427693.086,567051.535,0.002
427693.086,567056.535,0.002
427693.086,567061.535,0.002
427693.086,567066.535,0.002
427693.086,567071.535,0.002
427693.086,567076.535,0.002
427693.086,567081.535,0.002
427693.086,567086.535,0.002
427693.086,567091.535,0.004
427693.086,567096.535,0.007
427698.086,565926.535,0.009
427698.086,565931.535,0.006
427698.086,565936.535,0.004
427698.086,565941.535,0.007
427698.086,565946.535,0.029
427698.086,565951.535,0.071
427698.086,565956.535,0.109
427698.086,565961.535,0.126
427698.086,565966.535,0.178
427698.086,565971.535,0.201
427698.086,565976.535,0.229
427698.086,565981.535,0.225
427698.086,565986.535,0.208
427698.086,565991.535,0.189
427698.086,565996.535,0.171
427698.086,566001.535,0.156
427698.086,566006.535,0.172
427698.086,566011.535,0.085
427698.086,566016.535,0.001
427698.086,566021.535,0.001
427698.086,566026.535,0.002
427698.086,566031.535,0.002
427698.086,566036.535,0.003
427698.086,566041.535,0.003
427698.086,566046.535,0.003
427698.086,566051.535,0.003
427698.086,566056.535,0.002
427698.086,566061.535,0.001
427698.086,566066.535,0.002
427698.086,566071.535,0.002
427698.086,566076.535,0.002
427698.086,566081.535,0.009
427698.086,566086.535,0.008
427698.086,566091.535,0.004
427698.086,566096.535,0.003
427698.086,566101.535,0.001
427698.086,566106.535,0.002
427698.086,566111.535,0.019
427698.086,566116.535,0.011
427698.086,566121.535,0.007
427698.086,566126.535,0.007
427698.086,566131.535,0.007
427698.086,566136.535,0.006
427698.086,566141.535,0.006
427698.086,566146.535,0.006
427698.086,566151.535,0.006
427698.086,566156.535,0.006
427698.086,566161.535,0.007
427698.086,566166.535,0.007
427698.086,566171.535,0.005
427698.086,566176.535,0.005
427698.086,566181.535,0.005
427698.086,566186.535,0.006
427698.086,566191.535,0.006
427698.086,566196.535,0.007
427698.086,566201.535,0.007
427698.086,566206.535,0.008
427698.086,566211.535,0.008
427698.086,566216.535,0.009
427698.086,566221.535,0.009
427698.086,566226.535,0.01
427698.086,566231.535,0.009
427698.086,566236.535,0.008
427698.086,566241.535,0.002
427698.086,566246.535,0.003
427698.086,566251.535,0.015
427698.086,566256.535,0.022
427698.086,566261.535,0.024
427698.086,566266.535,0.002
427698.086,566281.535,0.153
427698.086,566286.535,0.111
427698.086,566291.535,0.062
427698.086,566296.535,0.023
427698.086,566301.535,0.003
427698.086,566311.535,0.005
427698.086,566316.535,0.06
427698.086,566321.535,0.069
427698.086,566331.535,0.005
427698.086,566336.535,0.002
427698.086,566346.535,0.054
427698.086,566351.535,0.045
427698.086,566356.535,0.018
427698.086,566361.535,0.022
427698.086,566366.535,0.043
427698.086,566371.535,0.027
427698.086,566376.535,0.015
427698.086,566381.535,0.012
427698.086,566386.535,0.008
427698.086,566391.535,0.007
427698.086,566396.535,0.007
427698.086,566401.535,0.006
427698.086,566406.535,0.008
427698.086,566411.535,0.01
427698.086,566416.535,0.013
427698.086,566421.535,0.018
427698.086,566426.535,0.024
427698.086,566431.535,0.059
427698.086,566436.535,0.047
427698.086,566441.535,0.039
427698.086,566446.535,0.022
427698.086,566451.535,0.011
427698.086,566456.535,0.007
427698.086,566461.535,0.003
427698.086,566471.535,0.086
427698.086,566476.535,0.004
427698.086,566481.535,0.003
427698.086,566486.535,0.002
427698.086,566491.535,0.004
427698.086,566496.535,0.007
427698.086,566506.535,0.002
427698.086,566511.535,0.004
427698.086,566516.535,0.005
427698.086,566521.535,0.005
427698.086,566526.535,0.012
427698.086,566541.535,0.002
427698.086,566546.535,0.004
427698.086,566551.535,0.004
427698.086,566556.535,0.01
427698.086,566571.535,0.002
427698.086,566576.535,0.004
427698.086,566581.535,0.005
427698.086,566586.535,0.021
427698.086,566591.535,0.068
427698.086,566606.535,0.06
427698.086,566611.535,0.111
427698.086,566616.535,0.064
427698.086,566636.535,0.013
427698.086,566641.535,0.003
427698.086,566646.535,0.002
427698.086,566661.535,0.023
427698.086,566666.535,0.005
427698.086,566671.535,0.004
427698.086,566676.535,0.003
427698.086,566681.535,0.002
427698.086,566686.535,0.003
427698.086,566691.535,0.004
427698.086,566696.535,0.005
427698.086,566701.535,0.006
427698.086,566706.535,0.009
427698.086,566711.535,0.016
427698.086,566716.535,0.043
427698.086,566721.535,0.022
427698.086,566726.535,0.054
427698.086,566731.535,0.098
427698.086,566736.535,0.003
427698.086,566741.535,0.002
427698.086,566751.535,0.004
427698.086,566756.535,0.002
427698.086,566761.535,0.003
427698.086,566766.535,0.003
427698.086,566771.535,0.002
427698.086,566786.535,0.233
427698.086,566791.535,0.324
427698.086,566796.535,0.274
427698.086,566801.535,0.01
427698.086,566816.535,0.257
427698.086,566821.535,0.012
427698.086,566826.535,0.008
427698.086,566831.535,0.009
427698.086,566836.535,0.01
427698.086,566841.535,0.01
427698.086,566846.535,0.011
427698.086,566871.535,0.005
427698.086,566876.535,0.004
427698.086,566881.535,0.005
427698.086,566886.535,0.004
427698.086,566891.535,0.004
427698.086,566896.535,0.004
427698.086,566901.535,0.004
427698.086,566906.535,0.005
427698.086,566911.535,0.037
427698.086,566926.535,0.008
427698.086,566931.535,0.008
427698.086,566941.535,0.272
427698.086,566946.535,0.018
427698.086,566951.535,0.026
427698.086,566956.535,0.043
427698.086,566961.535,0.003
427698.086,566966.535,0.002
427698.086,566986.535,0.012
427698.086,566991.535,0.01
427698.086,566996.535,0.016
427698.086,567001.535,0.014
427698.086,567006.535,0.003
427698.086,567011.535,0.003
427698.086,567016.535,0.003
427698.086,567021.535,0.003
427698.086,567026.535,0.003
427698.086,567031.535,0.003
427698.086,567036.535,0.004
427698.086,567041.535,0.004
427698.086,567046.535,0.005
427698.086,567051.535,0.005
427698.086,567056.535,0.004
427698.086,567061.535,0.002
427698.086,567076.535,0.005
427698.086,567081.535,0.003
427698.086,567086.535,0.003
427698.086,567091.535,0.003
427703.086,565926.535,0.011
427703.086,565931.535,0.009
427703.086,565936.535,0.007
427703.086,565941.535,0.007
427703.086,565946.535,0.026
427703.086,565951.535,0.069
427703.086,565956.535,0.107
427703.086,565961.535,0.142
427703.086,565966.535,0.192
427703.086,565971.535,0.233
427703.086,565976.535,0.263
427703.086,565981.535,0.253
427703.086,565986.535,0.234
427703.086,565991.535,0.214
427703.086,565996.535,0.193
427703.086,566001.535,0.172
