,CORRELATION_ID,IDENTIFIER_1,VERSION_NUMBER_1,VERSION_DATE_1,IDENTIFIER_2,VERSION_NUMBER_2,VERSION_DATE_2,CONFIDENCE
651,BLPU_906700439811_TopographicArea_osgb1000040412199_5,906700439811,,20190114000000,osgb1000040412199,11,20150507000000,Version information is correct
929,BLPU_906700368464_TopographicArea_osgb1000040412199_5,906700368464,,20160506000000,osgb1000040412199,11,20150507000000,Version information is correct
1043,BLPU_906700402402_TopographicArea_osgb1000002038441601_5,906700402402,,20200226000000,osgb1000002038441601,2,20051226000000,Version information is correct
1044,BLPU_906700402405_TopographicArea_osgb1000002038441601_5,906700402405,,20160210000000,osgb1000002038441601,2,20051226000000,Version information is correct
1045,BLPU_906700402411_TopographicArea_osgb1000002038441601_5,906700402411,,20160210000000,osgb1000002038441601,2,20051226000000,Version information is correct
1046,BLPU_906700402417_TopographicArea_osgb1000002038441601_5,906700402417,,20160210000000,osgb1000002038441601,2,20051226000000,Version information is correct
1350,BLPU_906700386300_TopographicArea_osgb1000040410578_5,906700386300,,20200226000000,osgb1000040410578,7,20150624000000,Version information is correct
1524,BLPU_906700402395_TopographicArea_osgb1000002038441601_5,906700402395,,20200226000000,osgb1000002038441601,2,20051226000000,Version information is correct
5989,BLPU_906700089671_TopographicArea_osgb1000040410578_5,906700089671,,20201028000000,osgb1000040410578,7,20150624000000,Version information is correct
5992,BLPU_906700089947_TopographicArea_osgb1000040412149_5,906700089947,,20170618000000,osgb1000040412149,7,20090820000000,Version information is correct
6324,BLPU_906700028213_TopographicArea_osgb1000002038441601_5,906700028213,,20160210000000,osgb1000002038441601,2,20051226000000,Version information is correct
66550,BLPU_906700318161_TopographicArea_osgb1000040412275_5,906700318161,,20160210000000,osgb1000040412275,11,20150624000000,Version information is correct
68194,BLPU_906700089675_TopographicArea_osgb1000002038515043_5,906700089675,,20170326000000,osgb1000002038515043,8,20150624000000,Version information is correct
68195,BLPU_906700089676_TopographicArea_osgb1000002038515043_5,906700089676,,20170326000000,osgb1000002038515043,8,20150624000000,Version information is correct
68209,BLPU_906700090456_TopographicArea_osgb1000040412275_5,906700090456,,20160210000000,osgb1000040412275,11,20150624000000,Version information is correct
68210,BLPU_906700090458_TopographicArea_osgb1000040412275_5,906700090458,,20160210000000,osgb1000040412275,11,20150624000000,Version information is correct
68211,BLPU_906700090459_TopographicArea_osgb1000040412275_5,906700090459,,20160210000000,osgb1000040412275,11,20150624000000,Version information is correct
68212,BLPU_906700090469_TopographicArea_osgb1000040412275_5,906700090469,,20160210000000,osgb1000040412275,11,20150624000000,Version information is correct
68213,BLPU_906700090566_TopographicArea_osgb1000040412275_5,906700090566,,20160210000000,osgb1000040412275,11,20150624000000,Version information is correct
363348,BLPU_906700405845_TopographicArea_osgb1000002038515043_5,906700405845,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
363349,BLPU_906700405846_TopographicArea_osgb1000002038515043_5,906700405846,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
363350,BLPU_906700405851_TopographicArea_osgb1000002038515043_5,906700405851,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
363352,BLPU_906700406026_TopographicArea_osgb1000002038515043_5,906700406026,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
363354,BLPU_906700406043_TopographicArea_osgb1000002038515043_5,906700406043,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
363356,BLPU_906700406100_TopographicArea_osgb1000002038515043_5,906700406100,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
363357,BLPU_906700406139_TopographicArea_osgb1000002038515043_5,906700406139,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
363358,BLPU_906700406143_TopographicArea_osgb1000002038515043_5,906700406143,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
363359,BLPU_906700406161_TopographicArea_osgb1000002038515043_5,906700406161,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
363360,BLPU_906700406164_TopographicArea_osgb1000002038515043_5,906700406164,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
363361,BLPU_906700406176_TopographicArea_osgb1000002038515043_5,906700406176,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
363362,BLPU_906700406178_TopographicArea_osgb1000002038515043_5,906700406178,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
363363,BLPU_906700406183_TopographicArea_osgb1000002038515043_5,906700406183,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
363365,BLPU_906700406188_TopographicArea_osgb1000002038515043_5,906700406188,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
363366,BLPU_906700406200_TopographicArea_osgb1000002038515043_5,906700406200,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
363367,BLPU_906700406203_TopographicArea_osgb1000002038515043_5,906700406203,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
363368,BLPU_906700406205_TopographicArea_osgb1000002038515043_5,906700406205,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
363369,BLPU_906700406207_TopographicArea_osgb1000002038515043_5,906700406207,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
363370,BLPU_906700406210_TopographicArea_osgb1000002038515043_5,906700406210,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
363371,BLPU_906700406211_TopographicArea_osgb1000002038515043_5,906700406211,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
363372,BLPU_906700406220_TopographicArea_osgb1000002038515043_5,906700406220,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
363373,BLPU_906700406221_TopographicArea_osgb1000002038515043_5,906700406221,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
363374,BLPU_906700406224_TopographicArea_osgb1000002038515043_5,906700406224,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
363375,BLPU_906700406226_TopographicArea_osgb1000002038515043_5,906700406226,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
101446,BLPU_906700415481_TopographicArea_osgb1000002038487482_5,906700415481,,20200226000000,osgb1000002038487482,14,20080210000000,Version information is correct
102895,BLPU_906700054014_TopographicArea_osgb1000002038487482_5,906700054014,,20160506000000,osgb1000002038487482,14,20080210000000,Version information is correct
102896,BLPU_906700054025_TopographicArea_osgb1000002038487482_5,906700054025,,20160506000000,osgb1000002038487482,14,20080210000000,Version information is correct
102903,BLPU_906700054796_TopographicArea_osgb1000002038325841_5,906700054796,,20160210000000,osgb1000002038325841,2,20150201000000,Version information is correct
104322,BLPU_906700016953_TopographicArea_osgb1000002038487482_5,906700016953,,20160506000000,osgb1000002038487482,14,20080210000000,Version information is correct
142628,BLPU_906700366629_TopographicArea_osgb1000002038325841_5,906700366629,,20160210000000,osgb1000002038325841,2,20150201000000,Version information is correct
142648,BLPU_906700368463_TopographicArea_osgb1000002038487482_5,906700368463,,20191018000000,osgb1000002038487482,14,20080210000000,Version information is correct
144058,BLPU_906700346466_TopographicArea_osgb1000002038487482_5,906700346466,,20160506000000,osgb1000002038487482,14,20080210000000,Version information is correct
145393,BLPU_906700536405_TopographicArea_osgb1000002038487482_5,906700536405,,20200526000000,osgb1000002038487482,14,20080210000000,Version information is correct
136210,BLPU_906700502099_TopographicArea_osgb1000040412240_5,906700502099,,20200203000000,osgb1000040412240,14,20131205000000,Version information is correct
139197,BLPU_906700054795_TopographicArea_osgb1000040410552_5,906700054795,,20160210000000,osgb1000040410552,5,20050928000000,Version information is correct
169053,BLPU_906700362607_TopographicArea_osgb1000002038515131_5,906700362607,,20170326000000,osgb1000002038515131,4,20080210000000,Version information is correct
171795,BLPU_906700083252_TopographicArea_osgb1000040410574_5,906700083252,,20200930000000,osgb1000040410574,3,20100429000000,Version information is correct
201920,BLPU_906700421849_TopographicArea_osgb1000002038515128_5,906700421849,,20170618000000,osgb1000002038515128,4,20080210000000,Version information is correct
202220,BLPU_906700406255_TopographicArea_osgb1000002038515128_5,906700406255,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
202221,BLPU_906700406264_TopographicArea_osgb1000002038515128_5,906700406264,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
202223,BLPU_906700406291_TopographicArea_osgb1000002038515128_5,906700406291,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
202224,BLPU_906700406293_TopographicArea_osgb1000002038515128_5,906700406293,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
202225,BLPU_906700406296_TopographicArea_osgb1000002038515128_5,906700406296,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
202226,BLPU_906700406300_TopographicArea_osgb1000002038515128_5,906700406300,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
202227,BLPU_906700406308_TopographicArea_osgb1000002038515128_5,906700406308,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
202228,BLPU_906700406310_TopographicArea_osgb1000002038515128_5,906700406310,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
202229,BLPU_906700406312_TopographicArea_osgb1000002038515128_5,906700406312,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
202230,BLPU_906700406314_TopographicArea_osgb1000002038515128_5,906700406314,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
202231,BLPU_906700406317_TopographicArea_osgb1000002038515128_5,906700406317,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
202232,BLPU_906700406336_TopographicArea_osgb1000002038515128_5,906700406336,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
202233,BLPU_906700406342_TopographicArea_osgb1000002038515128_5,906700406342,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
202234,BLPU_906700406348_TopographicArea_osgb1000002038515128_5,906700406348,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
202235,BLPU_906700406351_TopographicArea_osgb1000002038515128_5,906700406351,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
202236,BLPU_906700406358_TopographicArea_osgb1000002038515128_5,906700406358,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
202237,BLPU_906700406362_TopographicArea_osgb1000002038515128_5,906700406362,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
202238,BLPU_906700406366_TopographicArea_osgb1000002038515128_5,906700406366,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
202298,BLPU_906700411728_TopographicArea_osgb1000002038515128_5,906700411728,,20170618000000,osgb1000002038515128,4,20080210000000,Version information is correct
203745,BLPU_906700084155_TopographicArea_osgb1000002038248922_5,906700084155,,20160210000000,osgb1000002038248922,6,20080210000000,Version information is correct
203746,BLPU_906700084159_TopographicArea_osgb1000002038248922_5,906700084159,,20160210000000,osgb1000002038248922,6,20080210000000,Version information is correct
203791,BLPU_906700089684_TopographicArea_osgb1000002038515128_5,906700089684,,20170326000000,osgb1000002038515128,4,20080210000000,Version information is correct
203792,BLPU_906700089689_TopographicArea_osgb1000002038515128_5,906700089689,,20170618000000,osgb1000002038515128,4,20080210000000,Version information is correct
203800,BLPU_906700090581_TopographicArea_osgb1000002038248922_5,906700090581,,20160210000000,osgb1000002038248922,6,20080210000000,Version information is correct
203801,BLPU_906700090582_TopographicArea_osgb1000002038248922_5,906700090582,,20160210000000,osgb1000002038248922,6,20080210000000,Version information is correct
204655,BLPU_906700006050_TopographicArea_osgb1000002038248922_5,906700006050,,20160210000000,osgb1000002038248922,6,20080210000000,Version information is correct
218105,BLPU_906700006051_TopographicArea_osgb1000002038248922_5,906700006051,,20160210000000,osgb1000002038248922,6,20080210000000,Version information is correct
303771,BLPU_906700365443_TopographicArea_osgb1000040412174_5,906700365443,,20200513000000,osgb1000040412174,6,20080210000000,Version information is correct
303809,BLPU_906700367116_TopographicArea_osgb1000040412174_5,906700367116,,20200226000000,osgb1000040412174,6,20080210000000,Version information is correct
335971,BLPU_906700501473_TopographicArea_osgb1000040410591_5,906700501473,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
335972,BLPU_906700501476_TopographicArea_osgb1000040410591_5,906700501476,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
335973,BLPU_906700501513_TopographicArea_osgb1000040410591_5,906700501513,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
335974,BLPU_906700501519_TopographicArea_osgb1000040410591_5,906700501519,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
335975,BLPU_906700501521_TopographicArea_osgb1000040410591_5,906700501521,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
335976,BLPU_906700501522_TopographicArea_osgb1000040410591_5,906700501522,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
335977,BLPU_906700501525_TopographicArea_osgb1000040410591_5,906700501525,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
336740,BLPU_906700321910_TopographicArea_osgb1000040410591_5,906700321910,,20160210000000,osgb1000040410591,4,20150201000000,Version information is correct
371560,BLPU_906700501688_TopographicArea_osgb1000040410595_5,906700501688,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
371587,BLPU_906700503164_TopographicArea_osgb1000040410595_5,906700503164,,20200714000000,osgb1000040410595,13,20180910000000,Version information is correct
371650,BLPU_906700510881_TopographicArea_osgb1000040410595_5,906700510881,,20160506000000,osgb1000040410595,13,20180910000000,Version information is correct
371857,BLPU_906700431127_TopographicArea_osgb1000040410595_5,906700431127,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
372187,BLPU_906700326202_TopographicArea_osgb1000040410595_5,906700326202,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
372188,BLPU_906700326205_TopographicArea_osgb1000040410595_5,906700326205,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
372210,BLPU_906700327953_TopographicArea_osgb1000040410595_5,906700327953,,20210329000000,osgb1000040410595,13,20180910000000,Version information is correct
373220,BLPU_906700064077_TopographicArea_osgb1000040410595_5,906700064077,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
374025,BLPU_906700005932_TopographicArea_osgb1000040410595_5,906700005932,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
374027,BLPU_906700006033_TopographicArea_osgb1000040410595_5,906700006033,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
390793,BLPU_906700418133_TopographicArea_osgb1000040410595_5,906700418133,,20200730000000,osgb1000040410595,13,20180910000000,Version information is correct
392002,BLPU_906700386308_TopographicArea_osgb1000040410595_5,906700386308,,20160210000000,osgb1000040410595,13,20180910000000,Version information is correct
392040,BLPU_906700390841_TopographicArea_osgb1000040410595_5,906700390841,,20200421000000,osgb1000040410595,13,20180910000000,Version information is correct
393980,BLPU_906700089945_TopographicArea_osgb1000040410595_5,906700089945,,20160210000000,osgb1000040410595,13,20180910000000,Version information is correct
393981,BLPU_906700089946_TopographicArea_osgb1000040410595_5,906700089946,,20160210000000,osgb1000040410595,13,20180910000000,Version information is correct
16693,BLPU_906700114944_TopographicArea_osgb1000040412157_5,906700114944,,20200226000000,osgb1000040412157,7,20080210000000,Version information is correct
16694,BLPU_906700115046_TopographicArea_osgb1000040412157_5,906700115046,,20160210000000,osgb1000040412157,7,20080210000000,Version information is correct
16695,BLPU_906700115053_TopographicArea_osgb1000040412157_5,906700115053,,20200320000000,osgb1000040412157,7,20080210000000,Version information is correct
17329,BLPU_906700084142_TopographicArea_osgb1000040412136_5,906700084142,,20160210000000,osgb1000040412136,12,20150624000000,Version information is correct
22811,BLPU_906700347847_TopographicArea_osgb1000040412157_5,906700347847,,20160210000000,osgb1000040412157,7,20080210000000,Version information is correct
48639,BLPU_906700084154_TopographicArea_osgb1000040412147_5,906700084154,,20200226000000,osgb1000040412147,8,20090820000000,Version information is correct
48640,BLPU_906700084156_TopographicArea_osgb1000040412147_5,906700084156,,20200226000000,osgb1000040412147,8,20090820000000,Version information is correct
48641,BLPU_906700084158_TopographicArea_osgb1000040412147_5,906700084158,,20200226000000,osgb1000040412147,8,20090820000000,Version information is correct
48642,BLPU_906700084160_TopographicArea_osgb1000040412147_5,906700084160,,20200226000000,osgb1000040412147,8,20090820000000,Version information is correct
48643,BLPU_906700084163_TopographicArea_osgb1000040412147_5,906700084163,,20160210000000,osgb1000040412147,8,20090820000000,Version information is correct
48644,BLPU_906700084165_TopographicArea_osgb1000040412147_5,906700084165,,20160210000000,osgb1000040412147,8,20090820000000,Version information is correct
49277,BLPU_906700005913_TopographicArea_osgb1000040412164_5,906700005913,,20160210000000,osgb1000040412164,6,20080210000000,Version information is correct
49278,BLPU_906700005917_TopographicArea_osgb1000040412164_5,906700005917,,20200226000000,osgb1000040412164,6,20080210000000,Version information is correct
85156,BLPU_906700439442_TopographicArea_osgb1000040412156_5,906700439442,,20160210000000,osgb1000040412156,7,20080210000000,Version information is correct
85157,BLPU_906700439444_TopographicArea_osgb1000040412156_5,906700439444,,20160210000000,osgb1000040412156,7,20080210000000,Version information is correct
85158,BLPU_906700439446_TopographicArea_osgb1000040412156_5,906700439446,,20160210000000,osgb1000040412156,7,20080210000000,Version information is correct
85159,BLPU_906700439447_TopographicArea_osgb1000040412156_5,906700439447,,20160210000000,osgb1000040412156,7,20080210000000,Version information is correct
85160,BLPU_906700439460_TopographicArea_osgb1000040412156_5,906700439460,,20160210000000,osgb1000040412156,7,20080210000000,Version information is correct
85161,BLPU_906700439461_TopographicArea_osgb1000040412156_5,906700439461,,20200202000000,osgb1000040412156,7,20080210000000,Version information is correct
85162,BLPU_906700439464_TopographicArea_osgb1000040412156_5,906700439464,,20181123000000,osgb1000040412156,7,20080210000000,Version information is correct
85163,BLPU_906700439471_TopographicArea_osgb1000040412156_5,906700439471,,20161017000000,osgb1000040412156,7,20080210000000,Version information is correct
85164,BLPU_906700439479_TopographicArea_osgb1000040412156_5,906700439479,,20161127000000,osgb1000040412156,7,20080210000000,Version information is correct
85165,BLPU_906700439480_TopographicArea_osgb1000040412156_5,906700439480,,20160210000000,osgb1000040412156,7,20080210000000,Version information is correct
85166,BLPU_906700439481_TopographicArea_osgb1000040412156_5,906700439481,,20161127000000,osgb1000040412156,7,20080210000000,Version information is correct
85167,BLPU_906700439497_TopographicArea_osgb1000040412156_5,906700439497,,20160210000000,osgb1000040412156,7,20080210000000,Version information is correct
85678,BLPU_906700362167_TopographicArea_osgb1000040412169_5,906700362167,,20160210000000,osgb1000040412169,6,20080210000000,Version information is correct
90823,BLPU_906700115057_TopographicArea_osgb1000040412156_5,906700115057,,20200226000000,osgb1000040412156,7,20080210000000,Version information is correct
150825,BLPU_906700439449_TopographicArea_osgb1000040412156_5,906700439449,,20160210000000,osgb1000040412156,7,20080210000000,Version information is correct
113596,BLPU_906700439476_TopographicArea_osgb1000040412156_5,906700439476,,20161127000000,osgb1000040412156,7,20080210000000,Version information is correct
113597,BLPU_906700439492_TopographicArea_osgb1000040412156_5,906700439492,,20160210000000,osgb1000040412156,7,20080210000000,Version information is correct
113598,BLPU_906700439496_TopographicArea_osgb1000040412156_5,906700439496,,20160617000000,osgb1000040412156,7,20080210000000,Version information is correct
113599,BLPU_906700439498_TopographicArea_osgb1000040412156_5,906700439498,,20160210000000,osgb1000040412156,7,20080210000000,Version information is correct
113607,BLPU_906700439626_TopographicArea_osgb1000040412199_5,906700439626,,20160210000000,osgb1000040412199,11,20150507000000,Version information is correct
114224,BLPU_906700501504_TopographicArea_osgb1000040410591_5,906700501504,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
114225,BLPU_906700501506_TopographicArea_osgb1000040410591_5,906700501506,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
114226,BLPU_906700501515_TopographicArea_osgb1000040410591_5,906700501515,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
114227,BLPU_906700501516_TopographicArea_osgb1000040410591_5,906700501516,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
114228,BLPU_906700501518_TopographicArea_osgb1000040410591_5,906700501518,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
114229,BLPU_906700501530_TopographicArea_osgb1000040410591_5,906700501530,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
117459,BLPU_906700346467_TopographicArea_osgb1000040410590_5,906700346467,,20200226000000,osgb1000040410590,3,20040224000000,Version information is correct
117725,BLPU_906700350716_TopographicArea_osgb1000040412238_5,906700350716,,20200226000000,osgb1000040412238,9,20200110000000,Version information is correct
119252,BLPU_906700406016_TopographicArea_osgb1000002038515043_5,906700406016,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
119256,BLPU_906700406058_TopographicArea_osgb1000002038515043_5,906700406058,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
119261,BLPU_906700406165_TopographicArea_osgb1000002038515043_5,906700406165,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
119262,BLPU_906700406175_TopographicArea_osgb1000002038515043_5,906700406175,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
119263,BLPU_906700406189_TopographicArea_osgb1000002038515043_5,906700406189,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
119264,BLPU_906700406195_TopographicArea_osgb1000002038515043_5,906700406195,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
119265,BLPU_906700406213_TopographicArea_osgb1000002038515043_5,906700406213,,20200226000000,osgb1000002038515043,8,20150624000000,Version information is correct
119269,BLPU_906700406261_TopographicArea_osgb1000002038515128_5,906700406261,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
119271,BLPU_906700406298_TopographicArea_osgb1000002038515128_5,906700406298,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
119272,BLPU_906700406332_TopographicArea_osgb1000002038515128_5,906700406332,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
119273,BLPU_906700406337_TopographicArea_osgb1000002038515128_5,906700406337,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
119274,BLPU_906700406352_TopographicArea_osgb1000002038515128_5,906700406352,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
119275,BLPU_906700406367_TopographicArea_osgb1000002038515128_5,906700406367,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
119575,BLPU_906700411726_TopographicArea_osgb1000002038515043_5,906700411726,,20170326000000,osgb1000002038515043,8,20150624000000,Version information is correct
122637,BLPU_906700369927_TopographicArea_osgb1000040410595_5,906700369927,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
123102,BLPU_906700378400_TopographicArea_osgb1000002038248922_5,906700378400,,20210329000000,osgb1000002038248922,6,20080210000000,Version information is correct
123488,BLPU_906700384163_TopographicArea_osgb1000040412156_5,906700384163,,20160210000000,osgb1000040412156,7,20080210000000,Version information is correct
123497,BLPU_906700384346_TopographicArea_osgb1000040412156_5,906700384346,,20210128000000,osgb1000040412156,7,20080210000000,Version information is correct
126372,BLPU_906700386309_TopographicArea_osgb1000040410595_5,906700386309,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
129163,BLPU_906700356434_TopographicArea_osgb1000040410595_5,906700356434,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
129686,BLPU_906700364261_TopographicArea_osgb1000040410595_5,906700364261,,20160210000000,osgb1000040410595,13,20180910000000,Version information is correct
132754,BLPU_906700091478_TopographicArea_osgb1000002038248922_5,906700091478,,20160210000000,osgb1000002038248922,6,20080210000000,Version information is correct
135126,BLPU_906700054789_TopographicArea_osgb1000040410591_5,906700054789,,20160210000000,osgb1000040410591,4,20150201000000,Version information is correct
136232,BLPU_906700028214_TopographicArea_osgb1000002038441601_5,906700028214,,20160210000000,osgb1000002038441601,2,20051226000000,Version information is correct
136704,BLPU_906700005929_TopographicArea_osgb1000040410595_5,906700005929,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
136705,BLPU_906700005931_TopographicArea_osgb1000040412167_5,906700005931,,20160506000000,osgb1000040412167,7,20080210000000,Version information is correct
204915,BLPU_906700406347_TopographicArea_osgb1000002038515128_5,906700406347,,20200226000000,osgb1000002038515128,4,20080210000000,Version information is correct
228976,BLPU_906700083267_TopographicArea_osgb1000002038515128_5,906700083267,,20170618000000,osgb1000002038515128,4,20080210000000,Version information is correct
229392,BLPU_906700089939_TopographicArea_osgb1000040410589_5,906700089939,,20160210000000,osgb1000040410589,2,20011105000000,Version information is correct
300402,BLPU_906700326204_TopographicArea_osgb1000040410595_5,906700326204,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
300472,BLPU_906700327399_TopographicArea_osgb1000040412149_5,906700327399,,20160210000000,osgb1000040412149,7,20090820000000,Version information is correct
300779,BLPU_906700332483_TopographicArea_osgb1000040412136_5,906700332483,,20160210000000,osgb1000040412136,12,20150624000000,Version information is correct
12733,BLPU_906700511924_TopographicArea_osgb1000040410595_5,906700511924,,20200226000000,osgb1000040410595,13,20180910000000,Version information is correct
14001,BLPU_906700501481_TopographicArea_osgb1000040410591_5,906700501481,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
14002,BLPU_906700501486_TopographicArea_osgb1000040410591_5,906700501486,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
14003,BLPU_906700501491_TopographicArea_osgb1000040410591_5,906700501491,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
14004,BLPU_906700501492_TopographicArea_osgb1000040410591_5,906700501492,,20200226000000,osgb1000040410591,4,20150201000000,Version information is correct
